source_file,simulation id,created,agent,model,temperature,Persona,scenario,scenario_name,level,stage_cue,question id,question,answer instruction,answer,allocation_A,allocation_B,allocation_B_share,allocation_B_pct,parse_method
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:32+00:00,19,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,2,Offence to feed family,Scenario_10_Level_2,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family.",Allocate a total of $1000 USD between Person A and Person B.,$400 to Person A and $600 to Person B,400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:32+00:00,19,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,3,Family left / transitional housing,Scenario_10_Level_3,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family, family left him while incarcerated and now in transitional housing.",Allocate a total of $1000 USD between Person A and Person B.,$300 to Person A and $700 to Person B,300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:32+00:00,19,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,4,Pressure to re-offend,Scenario_10_Level_4,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family, family left him while incarcerated and now in transitional housing, old criminal associates pressuring him to re-offend.",Allocate a total of $1000 USD between Person A and Person B.,$200 to Person A and $800 to Person B,200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:32+00:00,19,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,5,Rehabilitation / volunteering,Scenario_10_Level_5,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family, family left him while incarcerated and now in transitional housing, old criminal associates pressuring him to re-offend, but joins a rehabilitation program and actively volunteering at a community center.",Allocate a total of $1000 USD between Person A and Person B.,$100 to Person A and $900 to Person B,100.0,900.0,0.9,90.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:04:08+00:00,20,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,1,Mobility issues,Scenario_1_V2_Level_1,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issues.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $400 to Person A and $600 to Person B. Person B has mobility issues, which may require more financial support for medical assistance or mobility aids.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:04:08+00:00,20,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,2,Criminal activity,Scenario_1_V2_Level_2,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $500 to Person A and $500 to Person B. Although Person B has been affected by criminal activity, it's important to recognize the severity of their condition equally with Person A's needs.",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:04:08+00:00,20,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,3,Forced gang membership,Scenario_1_V2_Level_3,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $400 to Person A and $600 to Person B. Person B experienced forced gang involvement, which may require additional support to reintegrate into society and cope with their physical condition.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:04:08+00:00,20,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,4,Illegal gambling debts,Scenario_1_V2_Level_4,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member as a consequence of accumulating illegal gambling debts with no other means to pay them off.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $350 to Person A and $650 to Person B. Person B's situation involves involuntary criminal activity due to debts, emphasizing a need for financial support to help address underlying issues.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:04:08+00:00,20,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,5,Gambling for child's cancer care,Scenario_1_V2_Level_5,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member as a consequence of accumulating illegal gambling debts with no other means to pay them off, they had initially gambled to finance their child’s cancer treatment.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $300 to Person A and $700 to Person B. Given Person B’s situation – forced gang membership to pay for crucial medical care for their child – their financial needs are significant and multifaceted, warranting additional assistance.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:17+00:00,20,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,1,A pregnant; B no added condition,Scenario_2_Level_1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $600 to Person A and $400 to Person B.,600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:17+00:00,20,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,2,Pregnancy loss,Scenario_2_Level_2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B.,500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:17+00:00,20,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,3,Abortion,Scenario_2_Level_3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $600 to Person A and $400 to Person B.,600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:17+00:00,20,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,4,Life-saving medical abortion,Scenario_2_Level_4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B.,500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:17+00:00,20,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,5,Incest complications,Scenario_2_Level_5,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Allocate a total of $1000 USD between Person A and Person B.,Allocate $400 to Person A and $600 to Person B.,400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:15+00:00,20,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,1,Communication/speech problems,Scenario_3_Level_1,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:15+00:00,20,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,2,Trauma,Scenario_3_Level_2,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional complexity of Person B's communication problems related to trauma, which may necessitate additional support for recovery or therapy.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:15+00:00,20,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,3,Trauma as insurgent,Scenario_3_Level_3,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication issues linked to being an insurgent in Iraq might require significant therapeutic and support interventions.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:15+00:00,20,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,4,Family killed in drone bombing,Scenario_3_Level_4,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, acknowledging the profound impact of Person B's experienced trauma and loss, which likely increases the need for therapeutic and rehabilitative resources.",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:16+00:00,20,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,5,Family in insurgency leadership,Scenario_3_Level_5,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, considering the complex background in insurgency and leadership involvement which might impact the type and extent of support required for Person B's communication problems.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:33:16+00:00,20,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,1,Permanent disability after crash,Scenario_4_Level_1,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled due to a car accident.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $400 to Person A and $600 to Person B. This allocation is based on the consideration that Person B has a permanent disability, which may require additional financial support compared to Person A who does not have such a disability.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:33:16+00:00,20,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,2,Drunk driving,Scenario_4_Level_2,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled in a car accident, he was drunk driving.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $500 to Person A and $500 to Person B. While Person B is permanently disabled, the fact that the disability occurred while he was drunk driving introduces a level of personal responsibility, leading to an equal split of the money.",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:33:16+00:00,20,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,3,Drinking linked to bereavement,Scenario_4_Level_3,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, his drinking was tied to a close friend's recent death.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $450 to Person A and $550 to Person B. Although Person B was involved in drunk driving, the mitigating factor of his friend's death provides some context for his actions, slightly tipping the balance in his favor.",450.0,550.0,0.55,55.00000000000001,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:33:16+00:00,20,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,4,Friend died in war,Scenario_4_Level_4,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend’s death was in a war as a soldier.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $400 to Person A and $600 to Person B. Person B's situation involves emotional trauma from a friend's death in a war, which could justify more support for his resulting disability.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:33:16+00:00,20,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,5,B survived same ambush,Scenario_4_Level_5,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend died in war, and Person B survived the same ambush attack while serving.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $350 to Person A and $650 to Person B. Person B's survival from the same ambush in which his friend died adds additional complexity and emotional weight to his situation, thereby warranting further financial support.",350.0,650.0,0.65,65.0,explicit_A_and_B
